"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"MDFI",1.55639342252707,4.84309783447894,4.47859985914149,4.14421892914826e-05,0.000421871280306239,1.66965283927105
"KREMEN2",1.11773135359087,1.68700373617778,4.47774642670637,4.1561717442249e-05,0.000422398856194397,1.66688347263233
"APCDD1",-1.69689592382903,5.08758185600942,-4.47676801774882,4.16991632547158e-05,0.000423579077049053,1.66370884283338
"IL11RA",-1.1161660026978,4.64732301981891,-4.4736749766707,4.21365942804356e-05,0.000427148975386722,1.65367488254326
"ABRACL",1.06266132447694,3.13592579644887,4.47285487345074,4.22533258000954e-05,0.000428113885936815,1.65101493861249
"IDO1",1.28678928817034,1.83778358968247,4.4721507649755,4.23537986308664e-05,0.000428913162587505,1.64873138462625
"INPP5J",-1.223024550513,2.76378748991641,-4.47036915607286,4.2609067889494e-05,0.000430722715956094,1.6429539977721
"ELL2",-1.089177213786,4.96978200483188,-4.47029866463444,4.26191987301666e-05,0.000430722715956094,1.64272542936298
"PTK7",1.01923227043776,6.16614450945483,4.4655741402991,4.3303579112636e-05,0.000436307714700287,1.62740975269529
"HIF3A",-1.29945871290538,3.27791962778185,-4.44979842870927,4.56673742359369e-05,0.000456421055681002,1.57632042205952
"MMP16",-1.05029893035817,2.03573269429677,-4.44817796256585,4.59171926077781e-05,0.000457766532826866,1.57107707407381
"RND3",-1.33913230010373,4.78943208306376,-4.44433785769185,4.65145346022477e-05,0.000463256785970957,1.55865499320206
"LIMD2",1.05077076505269,4.94451519063664,4.44353429463237,4.66404872331427e-05,0.000464278477372401,1.55605620305839
"TUBB",1.0604919732497,7.48295312722125,4.43690770108006,4.76919171795606e-05,0.000472378216570633,1.53463315957001
"CSF3",-1.68474553668996,1.08136288733656,-4.43633906366498,4.77832112291678e-05,0.000473046648685768,1.53279547635977
"KDM6B",-1.02677087532242,5.34031316218536,-4.43311750730405,4.83036548895679e-05,0.000477010595924863,1.52238624173358
"SIK1",-1.11177584372337,5.33279889327886,-4.43012096984709,4.87927060628194e-05,0.000481361607131161,1.51270707879462
"CACHD1",-1.10229813611226,2.86418237936075,-4.42751142741378,4.92225279269813e-05,0.000484221089691564,1.50428032054435
"RP11-544M22.13",1.32141251698299,2.34319994648782,4.4267838978021,4.93430171348096e-05,0.000485104605369388,1.50193136837068
"IL12RB2",1.04302928564038,1.70759408638897,4.42382452105181,4.98361026597355e-05,0.000488984456171005,1.49237828952521
"PCK1",-1.23536299518139,1.32289262493958,-4.4219972001369,5.01429627868394e-05,0.000490930161149885,1.48648098672484
"CADM2",-1.02689973304851,1.22151652167134,-4.42022850125875,5.04417325940497e-05,0.000493221842968097,1.48077390769751
"PDZK1",-1.02333014535726,2.58092724006952,-4.41933321701645,5.05936254767017e-05,0.000494220621728901,1.47788547248702
"SH3RF2",-1.34191568082773,2.84522347628844,-4.41714977341555,5.09659382069357e-05,0.000497368480468372,1.47084217182243
"ADAMTSL4-AS1",-1.03056386903926,3.66288812355162,-4.4148198706796,5.13661701539411e-05,0.000500362853578955,1.46332813947594
"S100P",2.00388863043411,2.35521380743599,4.40720693516541,5.26954008267911e-05,0.00051048508972575,1.43878846404719
"ALX4",-1.34011200319532,1.95176962160827,-4.40696324715938,5.27384982272793e-05,0.000510653616607121,1.43800326875407
"SCGB2A2",-2.92819528621856,3.30746845773376,-4.40639937593335,5.2838353334587e-05,0.000511122318600247,1.43618647494879
"KCNK1",1.05087440755261,3.35956403855466,4.40581243731463,5.29424891426989e-05,0.000511631477031266,1.43429546862157
"NCAM1",-1.23838414421313,2.70110096752774,-4.40329686859978,5.33910766615452e-05,0.000515214814078797,1.42619205656054
"CXCR3",1.13810822036243,2.13557975616415,4.40282242958575,5.34760949835509e-05,0.000515784723897172,1.42466397685078
"EPHA4",-1.0716497845231,3.44560946767568,-4.40240340649696,5.35512926191086e-05,0.000516259404681741,1.42331444296013
"CYP4F3",-1.2958187260542,1.21445942976665,-4.39829413331477,5.42942223404021e-05,0.000521397730150531,1.41008289856967
"SLC10A6",-1.22016957308038,1.39965505729398,-4.39726109237526,5.44825635938898e-05,0.000522448868748551,1.40675745948691
"MYOM2",-1.28553287279936,1.62413239102749,-4.38766715326595,5.62623913696222e-05,0.000536904849029581,1.37589063210212
"PLLP",-1.24992531623006,2.16181802454847,-4.37699042164964,5.83097160639687e-05,0.000551430627546403,1.34157592348432
"SERTAD4",1.0097032837744,3.47222870406068,4.37628173954705,5.84481490117008e-05,0.000551951650529222,1.33929957977069
"S1PR1",-1.07447850078478,3.46012231217896,-4.37126691194097,5.94369273544375e-05,0.000560489942859667,1.32319633285208
"SNX22",1.15987987637479,3.24858183905096,4.36576755219487,6.05399727573749e-05,0.000568625737758083,1.30554684284848
"PDK4",-1.7839473085762,4.03574103175819,-4.36524948015599,6.06449077924418e-05,0.000568642601664949,1.30388467841485
"ERP27",1.11456314886808,1.85322384681136,4.3635417005341,6.09920729534755e-05,0.000570820300288556,1.29840613383868
"NTF4",-1.36332932905511,2.06161524797128,-4.35991514263249,6.17357269551421e-05,0.000576698964413571,1.28677540547853
"PLCH2",-1.28495877269072,3.89664642762392,-4.35745430518487,6.22453615911331e-05,0.000580090567286221,1.2788857720509
"MTL5",1.17977421265542,3.66719028231711,4.35544995425794,6.26634839233998e-05,0.000583166633289944,1.27246117387849
"ZIC1",2.21557660517274,2.2949188458617,4.34580490662065,6.47140577596911e-05,0.00059901371179753,1.24156458641394
"BACH2",-1.02480752544382,3.5991058843706,-4.33821989456402,6.63724088462257e-05,0.000611753040154711,1.21728913847705
"TEF",-1.06978982228078,3.2293560262673,-4.33700644514833,6.66415217239157e-05,0.000613577569570195,1.21340736599591
"MROH6",1.18931836894672,3.5115491313109,4.3293586912526,6.83622068426427e-05,0.000627385075176197,1.18895405895084
"COTL1",1.09350705549424,5.79732781018217,4.32717097017368,6.88623297999931e-05,0.000630518723869153,1.18196259877209
"P2RY6",1.04826959719991,2.87555750158327,4.31792954929917,7.10145336813662e-05,0.000647836441558799,1.1524471770672
"FBN3",2.02109980995457,2.24887492734524,4.31517328565613,7.16690055078558e-05,0.000653207096530086,1.1436498401147
"RASD2",1.41407362263402,2.92977773309571,4.31171172350484,7.24992670426896e-05,0.000659866210202107,1.13260505804821
"CDCA7",1.28616004053208,2.18392412612925,4.29817845642923,7.58359755499675e-05,0.000685189954319687,1.08946422741643
"NME1",1.04994739838008,4.41365820789503,4.29764195680524,7.59712853876023e-05,0.000685189954319687,1.08775530035079
"FAM107A",-1.20194705677453,2.59590265315694,-4.28541647148842,7.911907887973e-05,0.000708477227951005,1.04884023885012
"GNAI1",-1.0618573357381,2.7961842412994,-4.28429513298055,7.94140682308986e-05,0.00071043589449785,1.04527350246304
"HIST1H2AE",1.33810365820567,5.57254987990993,4.27834892421579,8.09962911791258e-05,0.000721691745366012,1.02636723757374
"TRIM9",-1.14912444997674,1.76622733362531,-4.27403538569101,8.21632161948392e-05,0.000730425477662309,1.01265987849053
"DKK1",1.46899254462965,1.81331485045797,4.26914705004912,8.35053990985896e-05,0.000741031163327323,0.997133853837227
"FLG",-2.25441918835331,2.20800524636519,-4.25943568749117,8.62353522329044e-05,0.000761177349407187,0.966314207604357
"HOXC10",1.19664303025056,2.57547874037584,4.25573650637719,8.72978755417327e-05,0.000768848177809702,0.954583378833239
"PANX2",1.05259819620198,1.96084727179106,4.25347708220952,8.795310164883e-05,0.000772905872030342,0.947420686801818
"PODXL2",1.06563899023806,3.44133282220057,4.2487231410572,8.93473734122966e-05,0.000782734992208519,0.932355942938161
"TESC",-1.26745708260768,2.33776055533144,-4.24501790698503,9.04489422925683e-05,0.000790990332047112,0.92062001545054
"PTEN",-1.09436226450146,4.22001058969997,-4.23517352819824,9.34401745694553e-05,0.000813568285942379,0.889462802728968
"ABCC8",-1.22873810928166,1.56248505241117,-4.22889783174003,9.53969797174608e-05,0.000827342902665312,0.869618484224229
"EPHB6",-1.31513978663852,3.19045574550565,-4.22443115990998,9.68139046812708e-05,0.00083743816809411,0.855503081375955
"PLEKHG4B",1.41368290455219,3.39541787757113,4.22144955699623,9.77710869528065e-05,0.000844356682895736,0.846084732849964
"TNN",-1.20506433575273,1.91965436153201,-4.2196847429117,9.83419673393254e-05,0.000848071418865042,0.840511511909508
"LPHN2",-1.02372374613751,3.11651418208051,-4.21583007340597,9.96001509715148e-05,0.000856310904131312,0.828342511408482
"PAPPA",-1.07515160702845,2.01228985157351,-4.21489753352212,9.99068769245657e-05,0.000858098693765597,0.82539933605492
"IFFO2",-1.23050738682682,4.3840047115156,-4.20874168222024,0.000101954759107173,0.000872787207540035,0.805978845272659
"KM-PA-2",1.51569900239066,3.82266096389846,4.20104233040465,0.000104573542949268,0.000891837215529048,0.781708278960023
"PTGFR",-1.122582988431,1.23292301762984,-4.1943956203913,0.000106886710637768,0.000908742855653325,0.760773308664112
"PSCA",1.20335625671067,2.14429325825924,4.1911097091139,0.000108048532634527,0.00091665939150957,0.750429720909773
"ENDOU",-1.15681484654635,0.950946079092755,-4.18254921115608,0.000111133178624846,0.000938022568435457,0.723501055804786
"MMP13",1.23503289014084,1.3149828810439,4.17042894010163,0.000115647088700704,0.0009666773266278,0.685420562242699
"COL6A6",-1.215965416062,1.63622399118254,-4.1702641371198,0.000115709674907704,0.000966793747157764,0.684903144021782
"FSCN1",1.11085539534358,5.88634137196642,4.16728356519946,0.000116847275338596,0.000972970400280684,0.675547025126852
"RAPGEFL1",-1.42517027443227,3.66427719865279,-4.1663823483751,0.000117193375404053,0.00097427413217704,0.672718722024038
"AGR3",-1.00646274879023,1.02640704718526,-4.16401578029987,0.000118106964559446,0.000979410383485653,0.665293117376489
"SPINT2",1.32121768992127,7.25967296899699,4.16227908862507,0.000118781787369649,0.000983774628281598,0.659845204408532
"ANPEP",-1.28868505098099,5.32120603946069,-4.15899008838458,0.000120070049852347,0.000991807002376181,0.649530849327441
"ZIC2",1.29271029178428,1.00379921198519,4.15757064130459,0.000120630207195684,0.000994523479987986,0.645080684370274
"USP53",-1.08376256351568,3.64654677098042,-4.15418820774546,0.000121975253597893,0.00100519548475177,0.634479306784366
"BMPER",-1.00334140789713,1.55589658574321,-4.13844013845327,0.000128431441017796,0.00104873966641035,0.585177276105014
"KIF1A",2.13625328845459,2.41209776573027,4.1370221775537,0.0001290287523679,0.00105241062430123,0.5807426694037
"CRB3",1.02851884195916,3.53965687249754,4.09641695308321,0.000147323029074639,0.00117415213184276,0.454074632249879
"ACSL1",-1.25145071681392,4.69399231728594,-4.09628448051373,0.000147386639255597,0.00117418810560123,0.453662412217279
"OAS2",1.3160850065361,4.05949128062733,4.09418498863182,0.00014839832391442,0.0011798824721311,0.447130240972328
"ID1",-1.14284366524785,5.07083513742618,-4.05967027533199,0.000166026208586146,0.00129607723553181,0.339988154125642
"SCGB1D2",-2.18298642674455,2.37926520566528,-4.0574523339363,0.000167225777736833,0.00130451864069617,0.333118945648487
"NRG1",-1.51106270677851,2.58295127925034,-4.05549188603934,0.000168293061520576,0.00131129993700091,0.327048823600042
"ZIC4",1.6439301581559,1.59235230196959,4.04828189146139,0.00017227522551207,0.00133723229377929,0.304737508410135
"EDN3",-1.21415080916446,1.40692167399009,-4.04749851259239,0.000172713345685881,0.00133771052450864,0.302314571736101
"CCL27",-1.44531108611476,1.27385650763931,-4.0352054399157,0.000179731300994841,0.0013836037270308,0.264324569558678
"RAB38",-1.22709893697219,1.90959116994916,-4.03491802078715,0.000179898640474654,0.00138435557226603,0.263437054198927
"CCL28",-1.45438972301563,3.82374194475614,-4.03018423527668,0.000182676491997885,0.00140138966004092,0.248824398025945
"VAX2",1.22005836439012,2.0350598009382,4.02610617092659,0.000185102778147635,0.00141508545556574,0.236242991956593
"HIST1H2BG",1.28921415071644,5.64819765870766,4.02571226536376,0.000185338779815241,0.00141634469851885,0.235028086724596
"COL7A1",-1.20330979545679,4.79788841573238,-4.02097967848358,0.00018819707226902,0.00143377593133173,0.22043639834793
"GBP5",1.11264793942849,3.09800187314684,4.02042678211548,0.000188533766866397,0.00143579049975793,0.218732268344417
"ZBTB7C",-1.06876151369661,3.39645518935431,-4.0202147248702,0.000188663056788428,0.00143622462656294,0.218078700519441
"CNTNAP3",-1.06993944836078,3.9825391720839,-4.01532113650813,0.000191670571034212,0.00145521688035107,0.203001464067502
"POSTN",1.48749156829882,5.63140084284351,4.01424119721851,0.000192340498630071,0.00145918799819812,0.199675436504126
"TPSAB1",-1.6815518978445,4.56551945385249,-4.0132082952366,0.00019298336466268,0.00146294791014224,0.19649471109752
"HAL",-1.20472297679975,1.31963281939537,-4.01231552399739,0.000193540688051374,0.00146549540049267,0.193745848352712
"HIST1H2BI",1.4759454041749,4.30214720148541,4.01165860291268,0.000193951772368634,0.00146775192933995,0.191723376792909
"MICALCL",-1.00405842487012,2.22981792661706,-4.01119172916361,0.000194244442897869,0.00146914458924163,0.190286111241995
"GATA2",-1.17845512754118,3.14441435775381,-4.01002304423393,0.000194978932895297,0.00147357794511094,0.186688709798455
"ESRP1",1.16489242477849,4.34480968974071,4.00530986731088,0.000197968387116817,0.00149389817076492,0.17218633213167
"PPP1R1A",-1.453729397425,2.23650497945667,-4.00297559981506,0.000199465312171731,0.00149879713078046,0.165007118719715
"SPINK5",-1.74224857882768,1.23070436383035,-4.00110129353563,0.000200675184640803,0.00150587339361887,0.159244132026196
"PDLIM4",-1.35378351793888,5.23391803867251,-3.99800579105424,0.000202688888508739,0.0015151337568774,0.149729384524002
"ANXA1",-1.25508406721116,6.10223741274661,-3.98336462803696,0.00021248091316686,0.00157882694978023,0.104778654680111
"TMEM125",1.04337230354639,3.46254023097275,3.98088429937962,0.000214184403721503,0.00158970112721052,0.0971722246619882
"ADHFE1",-1.09466630710159,3.56252777514543,-3.97668435372225,0.000217099052235317,0.001608245229225,0.0842979275038438
"TACR2",-1.02725843735901,1.22798620073343,-3.97519387244677,0.000218142586437579,0.00161305360994725,0.0797308041643561
"B4GALNT3",1.36428847261692,3.2520810230409,3.96626833408996,0.000224493746165989,0.00165447560926262,0.0524001355338548
"AR",-1.61948744554516,3.42860040970997,-3.96533370201569,0.000225169039120719,0.00165883709243217,0.0495400997094855
"MX1",1.16467397449331,5.39482343159918,3.95929163509403,0.000229582129804348,0.00168634652017841,0.0310595865867738
"PLAGL1",-1.05447848936561,4.92850320596447,-3.95115789566919,0.00023565501654924,0.00172077527519914,0.00620500534410517
"BOC",-1.03920709876678,5.86428984489889,-3.95036295123118,0.000236256794963857,0.00172263715931628,0.00377731953782678
"KRT8",1.00984243416835,7.29069556318499,3.94341859756673,0.000241577171323267,0.00175242673129682,-0.0174190295225616
"ZCCHC12",-1.20284657524453,0.684293929845636,-3.93970151375139,0.000244472313616607,0.00176890764721353,-0.0287565702357035
"ARHGAP40",-1.55826467712121,3.01623532866709,-3.93876390050735,0.000245207867865853,0.00177229360735782,-0.0316154993691029
"OTX1",1.16033943874447,2.22295488661604,3.93146994051195,0.000251003327980423,0.00180720101748531,-0.0538435037679763
"KLHDC7B",1.56125370712663,2.39490959066869,3.92353461317684,0.000257458449859515,0.00184207487945938,-0.0780009881472017
"HAND2",-1.07898886072354,1.89613493487293,-3.92302289325636,0.000257880167680044,0.00184376432228672,-0.0795579165904785
"MT1M",-1.28712914058512,2.36569322352547,-3.91236491218566,0.000266816574055877,0.00189685737926921,-0.11196043733458
"FAM83H",1.18679497585381,5.07310575570541,3.91198818466499,0.000267137851560946,0.00189766248575775,-0.113104900742703
"CDHR1",-1.70881304614438,1.13923036663027,-3.91022185170827,0.000268649181745704,0.00190603866933918,-0.118470065101749
"DPP6",-1.07472577887829,0.912065973975232,-3.89470880108591,0.000282281565552364,0.00197836064407758,-0.1655340883437
"HIST1H2AK",1.01299180232136,4.29008347177832,3.89024199261078,0.000286328930204966,0.00200460518472251,-0.179066859551064
"FLG2",-1.84115777698333,1.34298895718057,-3.88285155889394,0.000293148490324875,0.00204514303169415,-0.201438608172423
"CSRP1",-1.09603420877097,7.23494008706763,-3.88253871144415,0.000293440597883133,0.00204646235147068,-0.202385125437535
"SOCS3",-1.17708225078046,5.46375578258588,-3.88223992286954,0.000293719840414461,0.00204697281978075,-0.203289068952747
"GJA1",-1.1732566308432,4.20746809266912,-3.86630731557283,0.000308986733856326,0.00213539388347525,-0.251436005383012
"MCTP1",-1.05421384948107,3.06097426487019,-3.86153536129541,0.000313706140903001,0.00216650236830091,-0.265835365628453
"ACSBG1",-1.694791361268,3.20050831719395,-3.86038563248377,0.000314853544513556,0.00217291596941293,-0.269303213096782
"RASL12",-1.20923907828547,3.13441687744543,-3.855509038697,0.000319765358131258,0.00220298817639042,-0.284005848923764
"HS3ST6",-1.4402232542416,1.04795460092968,-3.83650960467012,0.000339615075535048,0.00232362669965767,-0.341190435900458
"SCGB2A1",-1.2310744018744,1.22645157761422,-3.83539976681983,0.000340810522875478,0.00232939947678461,-0.344526013400524
"CXCL2",-1.58173581538567,4.06989177437238,-3.8272303995009,0.000349735503848488,0.00238384038626607,-0.369062318271476
"APOBEC3B",1.20546476177407,2.07125114532944,3.82545366830681,0.000351706130824778,0.00239398736326054,-0.37439480849376
"PLXNB3",1.00652349471277,4.66903552259916,3.82332738758942,0.00035407849820323,0.00240423100890738,-0.380774593897872
"ARTN",1.1998768205914,2.27219475139404,3.81568601791578,0.000362731975297013,0.00245390589621258,-0.403685829194584
"TTYH1",1.38674920648936,4.73220637830015,3.81493921431805,0.000363588523102999,0.00245782968736339,-0.405923614703771
"TPO",-1.03805782097978,2.06100107353744,-3.80966630303474,0.000369691897609669,0.00249165817964943,-0.421716871156681
"FAM83D",1.2469494705984,2.48482305317083,3.79437531240512,0.000387953395662225,0.00260062281322967,-0.467446981668427
"IGF2",-1.67744930399777,5.78709195925101,-3.78409365114685,0.000400716713336756,0.00267028294976261,-0.498137964009628
"PLA2G4F",-1.63043068984716,1.7847918541773,-3.78292953118954,0.000402186991095533,0.00267546953225488,-0.501609939579067
"TNNT3",-1.60230950766997,2.46331387427659,-3.78228772985658,0.000402999798577782,0.00267978681323359,-0.503523848449939
"NIPAL4",-1.01582399914639,1.3919894777989,-3.77836447022077,0.000408002823783263,0.00270761793779213,-0.515219386248587
"CAPN8",-1.434903338827,3.12295936848731,-3.77654802406603,0.000410339357118201,0.00271858375677944,-0.52063203674624
"PCP4L1",-1.16678825491322,1.51614684508843,-3.77301129448768,0.000414925667047687,0.00274256755774135,-0.531166582623543
"ZDHHC11B",-1.04973844881325,2.10433093194952,-3.77073241541674,0.000417906886779977,0.00275860197123965,-0.53795152987767
"TFF3",-1.7776118929383,2.96763238919653,-3.75447138697506,0.000439784677240781,0.00287910436642408,-0.586298462637595
"LOR",-1.83650023103211,0.965790570149879,-3.7437467959933,0.000454811107689295,0.00296283340940282,-0.618119683067103
"MUC16",1.57058019844568,2.32785782464116,3.73073170233862,0.000473709353128029,0.00306883962742119,-0.656667426885534
"KCNK5",1.24513923855995,2.92338156944119,3.72596065659458,0.000480823984965003,0.00310581656608246,-0.670778959381156
"CD8B",1.0023235381016,1.82676234599302,3.72009138440142,0.000489717004573045,0.0031540314955792,-0.688124572615831
"DGAT2L6",-1.30582143985009,0.682724339872626,-3.71532933196579,0.000497048121365266,0.00319090440174684,-0.702186459839599
"SHANK2",1.45429405120757,5.74362273734808,3.71102586019973,0.00050376371506027,0.0032267186507197,-0.714885297462922
"HIST2H2BF",1.07240869173843,6.26834002198523,3.70837160644834,0.000507948989466327,0.00324515706485738,-0.722713341665266
"UBD",1.36674517685942,1.89744423501792,3.70626105123494,0.0005113007292477,0.00325818928461275,-0.728935583586256
"TUSC5",-1.43564743335421,1.51235670406696,-3.69390661158667,0.000531350079380416,0.00335911041218305,-0.765317364013623
"PDE1C",-1.15186244725911,2.5829001112259,-3.68202899696591,0.000551334703395501,0.00345240126749612,-0.800228673941231
"USP41",1.1961708781252,1.03114872140318,3.67569912927857,0.000562277198508315,0.00350106100193096,-0.81880709012288
"KRT7",1.27491039893102,7.96746181106466,3.67329080270145,0.000566494889126941,0.00351960192372207,-0.825870742437517
"LGALS7",-2.41811567598104,2.17173820605653,-3.66960026340461,0.000573016974011119,0.00355234766197408,-0.836689909021722
"CCL21",-1.4057724616047,4.06103466312353,-3.66584672909253,0.000579724134951485,0.00358609552844055,-0.847687247581175
"TMEM91",-1.11381298371343,3.76569107564566,-3.66114585682082,0.00058823018367565,0.00363418703963044,-0.861450889081338
"CAPNS2",-1.20782048107917,1.20686420783211,-3.66041151946077,0.000589569686008108,0.00364019890966286,-0.863600016965059
"RDH12",-1.21748743123905,1.0403877542395,-3.65315485668052,0.000602964544188674,0.00371022066537156,-0.884823963257545
"IGSF9B",-1.21718503929563,3.04078965479448,-3.65131071779201,0.000606414737737526,0.00372914095453633,-0.89021368318307
"FAT2",-1.29376912427808,2.77798851862701,-3.64342542059055,0.000621381659898063,0.00380497085039671,-0.91324141042199
"PLIN1",-1.96037861590628,3.25380048258519,-3.63155143279046,0.000644588301518705,0.00392140997026184,-0.947862209061216
"PTPRZ1",-1.16212716959368,1.7440064044649,-3.63122286533446,0.000645242102474678,0.00392418589962332,-0.948819261186507
"CLDN3",1.42762551705657,5.14199099584777,3.62165346092223,0.000664564544837053,0.00401955340680895,-0.976670610917867
"LEP",-1.28134912359872,1.14361895979436,-3.62033480468346,0.000667270161945045,0.00403468985017836,-0.980505098298774
"COL22A1",1.31218721874816,1.59139696996273,3.61404291072481,0.000680325575122163,0.00409866247789638,-0.998789751292452
"DHCR7",1.16502042963663,5.00567387366346,3.60399135763411,0.000701690279282283,0.00421204959488208,-1.02796105516023
"LCE1C",-1.39221057878974,0.668408510782142,-3.58967343595723,0.000733233615301449,0.00436055633116566,-1.06943054477215
"GPAM",-1.34442180796611,2.5820230628637,-3.57977519978545,0.000755827410754565,0.00446476315811953,-1.0980414876995
"HAS3",-1.32154489436842,3.19504478467264,-3.5703689499912,0.00077791335753129,0.00457559517489319,-1.12518645666996
"AWAT1",-1.00837079569354,0.830360486275667,-3.56850877179544,0.000782353461547283,0.00459762819505559,-1.13054956111182
"KRT14",-2.59761109179187,6.13556032305634,-3.56639502505236,0.000787428186990895,0.00461925321739654,-1.13664169276072
"TMEM158",1.06199597639707,2.81981349954878,3.55939028930145,0.000804470907228208,0.00470256912495359,-1.15681484748118
"CHST1",1.02354018479417,2.06180345258248,3.55828650556531,0.000807188355004758,0.00471429318800398,-1.15999148878547
"HSD11B1",-1.04813657984559,1.31576370346336,-3.55107212321834,0.000825166705697538,0.00479533117154267,-1.18073952095323
"HIST1H4H",1.05150777997327,6.61458134414495,3.5412180796963,0.000850341486084416,0.00491575065086159,-1.20903787739168
"POF1B",-1.05034263086171,1.31788167543876,-3.53653531531326,0.000862560136553917,0.00497191974272984,-1.22246890663606
"3-Sep",1.00392346027992,1.96700439086195,3.53367092283117,0.000870116507509508,0.00500128622561179,-1.23067919404424
"OBP2A",1.15979373441784,1.37396884431799,3.53202883598417,0.000874476822862282,0.00502021958782164,-1.23538413071054
"PM20D1",-2.10905565087542,1.50540961864094,-3.52604349931332,0.000890547067686317,0.00510068598669917,-1.25252216645155
"AL445665.1",-1.0759870550593,2.27892170767782,-3.51521299787465,0.000920344679469863,0.00524282595899572,-1.28348851657995
"PVRL4",1.08313655928239,5.03157322340604,3.51138107631183,0.000931113142950561,0.00529184411821645,-1.29443074000383
"DSG1",-2.09169465624703,1.94742866616672,-3.51029824580073,0.000934177808984541,0.00530774346202855,-1.29752148880834
"TMPRSS13",1.02459262605428,3.59007710209057,3.50451873030879,0.000950698469265144,0.00538684178190695,-1.31400822936571
"NEXN",-1.01787207469911,2.2729164101082,-3.49891126344362,0.0009669931667247,0.0054617122431834,-1.32998826828713
"CITED1",-1.22638887915977,1.44781236017864,-3.49854907625679,0.000968054741462747,0.00546583678832717,-1.33101988188481
"KRT1",-3.4263700952706,2.02193310784185,-3.49180385239206,0.000988029120798368,0.00555808340915707,-1.3502202384855
"PTHLH",-1.49485508216519,2.71392033729646,-3.48721091864956,0.00100185400707985,0.00561677123777357,-1.36328103563294
"IFI27",1.12041587152609,6.35683029767521,3.48678857579097,0.00100313448171138,0.00562077806461459,-1.36448150891867
"KLRG2",1.28782537765938,2.39361901907538,3.48450624007202,0.00101008116392638,0.00565491762357091,-1.37096730226136
"IL6",-1.61115798424135,2.55405218602494,-3.47785419630741,0.00103059008016542,0.00574706547931706,-1.38985570798042
"ELOVL3",-1.68672083006386,1.14774921040977,-3.45713594500993,0.00109703684951946,0.00605809482020627,-1.44854184296632
"BAMBI",1.1514410542929,3.17302883137475,3.45283197301833,0.00111134258626586,0.00612687731590354,-1.46070590005627
"FIBCD1",1.19774925281075,1.37270678826377,3.43606668013327,0.00116877769178244,0.00638329960363533,-1.5079986186396
"SYNM",-1.45493964539471,4.89694840139418,-3.43282502820374,0.00118020387424917,0.00642570704539928,-1.51712631734601
"DMKN",-1.91413422938178,5.24992296757148,-3.41036631748728,0.00126233168165638,0.00678238728578439,-1.58021615661235
"NKX2-5",1.0336354974158,0.93100745599755,3.39645953957544,0.00131587767132739,0.00700379679925098,-1.61915165578982
"TYRP1",-1.46117180487094,0.840148316406418,-3.39332208750108,0.00132825260473606,0.00704588168276869,-1.62792184558335
"PNPLA5",-1.27974762002556,0.724219805532231,-3.39078543517837,0.0013383385083028,0.00708727287352568,-1.63500885801969
"TPSB2",-1.42372285184526,4.05301439380472,-3.38160010812947,0.00137547150830791,0.00723570119104312,-1.66064314007538
"WFDC5",-1.44872215041919,0.877671704557921,-3.36862240806741,0.00142960521820706,0.00745807418384415,-1.69678583302878
"FAM83C",-1.22703441053154,0.799852008371557,-3.36503959050217,0.00144490243383071,0.00751538388947181,-1.70674834108846
"WISP2",-1.20690299900576,4.47941900360186,-3.36213218246372,0.00145742986793218,0.00757063373750181,-1.71482781340721
"HIST1H4C",1.10725777345681,6.34786079525646,3.35880881413002,0.00147187571522141,0.00763153832767715,-1.72405774966153
"HBA2",-2.03406809394145,4.54841718069221,-3.35607568481928,0.00148385755787252,0.00768180453813681,-1.73164405584058
"LCE2B",-1.12838929921577,0.545858846623764,-3.34612913079862,0.00152824766158416,0.00786040714160383,-1.75921920173016
"CIDEC",-1.57905391001489,2.10240266986988,-3.34602541960441,0.00152871707185341,0.00786078662025244,-1.75950644742842
"CCL18",1.03364870540447,1.94688099710906,3.34024951168568,0.0015550763228771,0.00796951546537146,-1.77549478700253
"NPW",1.08675395027721,1.49073974796714,3.33299071914304,0.00158881377353886,0.00811729001451366,-1.79556275440435
"LY6G6C",-1.59573337866737,1.62488974542052,-3.33286986721635,0.00158938129343136,0.00811810203578089,-1.79589662926238
"FMO2",-1.0369369896969,3.19320670235379,-3.33159163919209,0.00159539561012449,0.00813418408456851,-1.79942748380566
"KCNN4",1.30095151508362,5.06524872485171,3.31144143213706,0.0016931009574998,0.00854897660090562,-1.85497303961985
"MT1A",-1.2000603243471,1.4920889940756,-3.30340679886449,0.00173361706291784,0.00868732343584228,-1.87706033589693
"AWAT2",-1.32369752626491,0.717189826027997,-3.29608317759194,0.00177134530085903,0.00883626908932166,-1.8971627313931
"RBP4",-1.49503833933348,2.46553056460467,-3.29442726670166,0.00177998284900524,0.00887267416630334,-1.90170397619448
"UCHL1",1.21650644984728,3.13418012172448,3.29372239296379,0.00178367167847876,0.00888437517665945,-1.90363660367011
"AADACL3",-1.66405498653795,0.832560287356473,-3.28580464285643,0.00182560752362753,0.00906371711318226,-1.92532705326501
"ANO1",-1.05031929822485,5.74264798393258,-3.26964363604689,0.00191411301187457,0.00942774205080216,-1.96949395041845
"HPGD",-1.12506015291362,1.9794092269601,-3.25804289421564,0.00198012718706424,0.00967137342177467,-2.00111007798452
